Plot Title: ACWA-PC5%,,,,,,,,,
#,"Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10340337, SEN S/N: 10340337)","Temp, °C (LGR S/N: 10340337, SEN S/N: 10340337)",Coupler Detached (LGR S/N: 10340337),Sensor Data Error (LGR S/N: 10340337),Coupler Attached (LGR S/N: 10340337),Host Connected (LGR S/N: 10340337),Stopped (LGR S/N: 10340337),End Of File (LGR S/N: 10340337)
1489,2022-10-01 7:00,9.05,13.6,,,,,,
1490,2022-10-01 7:30,9.03,13.54,,,,,,
1491,2022-10-01 8:00,9.43,13.48,,,,,,
1492,2022-10-01 8:30,10.01,13.46,,,,,,
1493,2022-10-01 9:00,10.6,13.48,,,,,,
1494,2022-10-01 9:30,10.99,13.52,,,,,,
1495,2022-10-01 10:00,11.34,13.56,,,,,,
1496,2022-10-01 10:30,11.67,13.66,,,,,,
1497,2022-10-01 11:00,11.96,13.7,,,,,,
1498,2022-10-01 11:30,13.32,13.78,,,,,,
1499,2022-10-01 12:00,13.78,13.88,,,,,,
1500,2022-10-01 12:30,14.59,13.96,,,,,,
1501,2022-10-01 13:00,14.79,14.06,,,,,,
1502,2022-10-01 13:30,15.33,14.12,,,,,,
1503,2022-10-01 14:00,16.09,14.18,,,,,,
1504,2022-10-01 14:30,16.27,14.22,,,,,,
1505,2022-10-01 15:00,16.66,14.26,,,,,,
1506,2022-10-01 15:30,16.12,14.28,,,,,,
1507,2022-10-01 16:00,-888.88,-888.88,,Logged,,,,
1508,2022-10-01 16:30,15.96,14.36,,,,,,
1509,2022-10-01 17:00,16.95,14.4,,,,,,
1510,2022-10-01 17:30,16.15,14.44,,,,,,
1511,2022-10-01 18:00,15.9,14.44,,,,,,
1512,2022-10-01 18:30,13.13,14.52,,,,,,
1513,2022-10-01 19:00,11.6,14.54,,,,,,
1514,2022-10-01 19:30,10.98,14.56,,,,,,
1515,2022-10-01 20:00,10.85,14.56,,,,,,
1516,2022-10-01 20:30,10.8,14.58,,,,,,
1517,2022-10-01 21:00,10.82,14.6,,,,,,
1518,2022-10-01 21:30,10.84,14.6,,,,,,
1519,2022-10-01 22:00,10.83,14.58,,,,,,
1520,2022-10-01 22:30,10.8,14.54,,,,,,
1521,2022-10-01 23:00,10.66,14.52,,,,,,
1522,2022-10-01 23:30,10.32,14.44,,,,,,
1523,2022-10-02 0:00,10.24,14.4,,,,,,
1524,2022-10-02 0:30,10.27,14.4,,,,,,
1525,2022-10-02 1:00,10.49,14.38,,,,,,
1526,2022-10-02 1:30,10.14,14.3,,,,,,
1527,2022-10-02 2:00,9.65,14.14,,,,,,
1528,2022-10-02 2:30,9.51,14.06,,,,,,
1529,2022-10-02 3:00,9.52,14,,,,,,
1530,2022-10-02 3:30,9.36,13.94,,,,,,
1531,2022-10-02 4:00,8.79,13.72,,,,,,
1532,2022-10-02 4:30,8.96,13.76,,,,,,
1533,2022-10-02 5:00,8.96,13.72,,,,,,
1534,2022-10-02 5:30,8.74,13.62,,,,,,
1535,2022-10-02 6:00,8.8,13.58,,,,,,
1536,2022-10-02 6:30,8.86,13.56,,,,,,
1537,2022-10-02 7:00,8.62,13.46,,,,,,
1538,2022-10-02 7:30,8.66,13.36,,,,,,
1539,2022-10-02 8:00,9.3,13.42,,,,,,
1540,2022-10-02 8:30,9.8,13.34,,,,,,
1541,2022-10-02 9:00,10.18,13.28,,,,,,
1542,2022-10-02 9:30,10.67,13.38,,,,,,
1543,2022-10-02 10:00,10.96,13.42,,,,,,
1544,2022-10-02 10:30,11.23,13.44,,,,,,
1545,2022-10-02 11:00,12.08,13.58,,,,,,
1546,2022-10-02 11:30,12.92,13.66,,,,,,
1547,2022-10-02 12:00,13.81,13.66,,,,,,
1548,2022-10-02 12:30,14.63,13.78,,,,,,
1549,2022-10-02 13:00,14.56,13.9,,,,,,
1550,2022-10-02 13:30,15.22,13.96,,,,,,
1551,2022-10-02 14:00,15.75,14.02,,,,,,
1552,2022-10-02 14:30,16.21,14.06,,,,,,
1553,2022-10-02 15:00,16.56,14.1,,,,,,
1554,2022-10-02 15:30,15.51,14.14,,,,,,
1555,2022-10-02 16:00,-888.88,-888.88,,Logged,,,,
1556,2022-10-02 16:30,13.57,14.18,,,,,,
1557,2022-10-02 17:00,15.75,14.24,,,,,,
1558,2022-10-02 17:30,15.2,14.26,,,,,,
1559,2022-10-02 18:00,14.29,14.22,,,,,,
1560,2022-10-02 18:30,12.11,14.18,,,,,,
1561,2022-10-02 19:00,10.88,14.24,,,,,,
1562,2022-10-02 19:30,10.48,14.32,,,,,,
1563,2022-10-02 20:00,10.4,14.32,,,,,,
1564,2022-10-02 20:30,10.48,14.34,,,,,,
1565,2022-10-02 21:00,10.45,14.38,,,,,,
1566,2022-10-02 21:30,10.46,14.38,,,,,,
1567,2022-10-02 22:00,10.41,14.38,,,,,,
1568,2022-10-02 22:30,10.35,14.36,,,,,,
1569,2022-10-02 23:00,10.28,14.34,,,,,,
1570,2022-10-02 23:30,10.21,14.28,,,,,,
1571,2022-10-03 0:00,10.22,14.26,,,,,,
1572,2022-10-03 0:30,9.91,14.18,,,,,,
1573,2022-10-03 1:00,9.74,14.12,,,,,,
1574,2022-10-03 1:30,9.78,14.08,,,,,,
1575,2022-10-03 2:00,9.52,14.02,,,,,,
1576,2022-10-03 2:30,9.36,13.92,,,,,,
1577,2022-10-03 3:00,9.47,13.9,,,,,,
1578,2022-10-03 3:30,9.42,13.82,,,,,,
1579,2022-10-03 4:00,9.24,13.74,,,,,,
1580,2022-10-03 4:30,9.32,13.74,,,,,,
1581,2022-10-03 5:00,9.06,13.66,,,,,,
1582,2022-10-03 5:30,8.8,13.52,,,,,,
1583,2022-10-03 6:00,8.87,13.54,,,,,,
1584,2022-10-03 6:30,8.81,13.48,,,,,,
1585,2022-10-03 7:00,8.64,13.38,,,,,,
1586,2022-10-03 7:30,8.76,13.42,,,,,,
1587,2022-10-03 8:00,9.15,13.4,,,,,,
1588,2022-10-03 8:30,9.36,13.28,,,,,,
1589,2022-10-03 9:00,10.11,13.32,,,,,,
1590,2022-10-03 9:30,10.54,13.38,,,,,,
1591,2022-10-03 10:00,10.84,13.4,,,,,,
1592,2022-10-03 10:30,11.1,13.44,,,,,,
1593,2022-10-03 11:00,11.69,13.56,,,,,,
1594,2022-10-03 11:30,12.11,13.66,,,,,,
1595,2022-10-03 12:00,13.47,13.7,,,,,,
1596,2022-10-03 12:30,14.03,13.82,,,,,,
1597,2022-10-03 13:00,14.08,13.94,,,,,,
1598,2022-10-03 13:30,14.53,14,,,,,,
1599,2022-10-03 14:00,14.95,14.08,,,,,,
1600,2022-10-03 14:30,15.38,14.12,,,,,,
1601,2022-10-03 15:00,15.62,14.16,,,,,,
1602,2022-10-03 15:30,14.6,14.18,,,,,,
1603,2022-10-03 16:00,16.71,14.22,,,,,,
1604,2022-10-03 16:30,13.16,14.22,,,,,,
1605,2022-10-03 17:00,14.93,14.22,,,,,,
1606,2022-10-03 17:30,15.08,14.28,,,,,,
1607,2022-10-03 18:00,13.83,14.3,,,,,,
1608,2022-10-03 18:30,12.03,14.32,,,,,,
1609,2022-10-03 19:00,10.92,14.34,,,,,,
1610,2022-10-03 19:30,10.45,14.36,,,,,,
1611,2022-10-03 20:00,10.45,14.4,,,,,,
1612,2022-10-03 20:30,10.47,14.42,,,,,,
1613,2022-10-03 21:00,10.52,14.44,,,,,,
1614,2022-10-03 21:30,10.55,14.46,,,,,,
1615,2022-10-03 22:00,10.55,14.48,,,,,,
1616,2022-10-03 22:30,10.32,14.48,,,,,,
1617,2022-10-03 23:00,10.11,14.48,,,,,,
1618,2022-10-03 23:30,10.18,14.46,,,,,,
1619,2022-10-04 0:00,10.01,14.42,,,,,,
1620,2022-10-04 0:30,9.72,14.34,,,,,,
1621,2022-10-04 1:00,9.84,14.32,,,,,,
1622,2022-10-04 1:30,9.7,14.26,,,,,,
1623,2022-10-04 2:00,9.33,14.16,,,,,,
1624,2022-10-04 2:30,9.43,14.14,,,,,,
1625,2022-10-04 3:00,9.37,14.1,,,,,,
1626,2022-10-04 3:30,8.92,13.98,,,,,,
1627,2022-10-04 4:00,8.96,13.96,,,,,,
1628,2022-10-04 4:30,9.03,13.94,,,,,,
1629,2022-10-04 5:00,8.91,13.84,,,,,,
1630,2022-10-04 5:30,8.92,13.8,,,,,,
1631,2022-10-04 6:00,8.93,13.78,,,,,,
1632,2022-10-04 6:30,8.74,13.68,,,,,,
1633,2022-10-04 7:00,8.58,13.6,,,,,,
1634,2022-10-04 7:30,8.66,13.6,,,,,,
1635,2022-10-04 8:00,9.02,13.56,,,,,,
1636,2022-10-04 8:30,9.36,13.5,,,,,,
1637,2022-10-04 9:00,9.92,13.56,,,,,,
1638,2022-10-04 9:30,10.22,13.58,,,,,,
1639,2022-10-04 10:00,10.42,13.58,,,,,,
1640,2022-10-04 10:30,10.89,13.7,,,,,,
1641,2022-10-04 11:00,11.73,13.82,,,,,,
1642,2022-10-04 11:30,12.14,13.86,,,,,,
1643,2022-10-04 12:00,13.07,13.94,,,,,,
1644,2022-10-04 12:30,13.64,14.06,,,,,,
1645,2022-10-04 13:00,14,14.12,,,,,,
1646,2022-10-04 13:30,14.19,14.16,,,,,,
1647,2022-10-04 14:00,15.12,14.24,,,,,,
1648,2022-10-04 14:30,15.6,14.3,,,,,,
1649,2022-10-04 15:00,15.94,14.34,,,,,,
1650,2022-10-04 15:30,13.95,14.34,,,,,,
1651,2022-10-04 16:00,17.09,14.34,,,,,,
1652,2022-10-04 16:30,14.83,14.4,,,,,,
1653,2022-10-04 17:00,15.57,14.4,,,,,,
1654,2022-10-04 17:30,14.22,14.42,,,,,,
1655,2022-10-04 18:00,13.48,14.42,,,,,,
1656,2022-10-04 18:30,11.91,14.44,,,,,,
1657,2022-10-04 19:00,10.65,14.52,,,,,,
1658,2022-10-04 19:30,10.08,14.52,,,,,,
1659,2022-10-04 20:00,10.08,14.62,,,,,,
1660,2022-10-04 20:30,10.3,14.64,,,,,,
1661,2022-10-04 21:00,10.32,14.64,,,,,,
1662,2022-10-04 21:30,10.28,14.62,,,,,,
1663,2022-10-04 22:00,10.3,14.62,,,,,,
1664,2022-10-04 22:30,10.26,14.58,,,,,,
1665,2022-10-04 23:00,10.13,14.56,,,,,,
1666,2022-10-04 23:30,10.21,14.5,,,,,,
1667,2022-10-05 0:00,9.9,14.44,,,,,,
1668,2022-10-05 0:30,9.7,14.38,,,,,,
1669,2022-10-05 1:00,9.71,14.36,,,,,,
1670,2022-10-05 1:30,9.47,14.28,,,,,,
1671,2022-10-05 2:00,9.41,14.2,,,,,,
1672,2022-10-05 2:30,9.45,14.18,,,,,,
1673,2022-10-05 3:00,9.24,14.08,,,,,,
1674,2022-10-05 3:30,8.98,14,,,,,,
1675,2022-10-05 4:00,9.01,13.96,,,,,,
1676,2022-10-05 4:30,8.81,13.9,,,,,,
1677,2022-10-05 5:00,8.6,13.78,,,,,,
1678,2022-10-05 5:30,8.76,13.78,,,,,,
1679,2022-10-05 6:00,8.68,13.72,,,,,,
1680,2022-10-05 6:30,8.46,13.58,,,,,,
1681,2022-10-05 7:00,8.52,13.6,,,,,,
1682,2022-10-05 7:30,8.45,13.54,,,,,,
1683,2022-10-05 8:00,8.48,13.4,,,,,,
1684,2022-10-05 8:30,9.14,13.42,,,,,,
1685,2022-10-05 9:00,10.08,13.42,,,,,,
1686,2022-10-05 9:30,10.55,13.4,,,,,,
1687,2022-10-05 10:00,11.22,13.48,,,,,,
1688,2022-10-05 10:30,11.94,13.56,,,,,,
1689,2022-10-05 11:00,11.44,13.5,,,,,,
1690,2022-10-05 11:30,12.22,13.58,,,,,,
1691,2022-10-05 12:00,13.06,13.68,,,,,,
1692,2022-10-05 12:30,14.32,13.78,,,,,,
1693,2022-10-05 13:00,14.9,13.82,,,,,,
1694,2022-10-05 13:30,15.02,13.76,,,,,,
1695,2022-10-05 14:00,14.95,13.72,,,,,,
1696,2022-10-05 14:30,15.09,13.76,,,,,,
1697,2022-10-05 15:00,16.38,13.94,,,,,,
1698,2022-10-05 15:30,-888.88,-888.88,,Logged,,,,
1699,2022-10-05 16:00,-888.88,-888.88,,Logged,,,,
1700,2022-10-05 16:30,17.83,13.86,,,,,,
1701,2022-10-05 17:00,13.88,13.88,,,,,,
1702,2022-10-05 17:30,12.86,13.88,,,,,,
1703,2022-10-05 18:00,11.39,13.86,,,,,,
1704,2022-10-05 18:30,11.23,13.92,,,,,,
1705,2022-10-05 19:00,10.71,13.94,,,,,,
1706,2022-10-05 19:30,10.82,13.94,,,,,,
1707,2022-10-05 20:00,10.78,13.9,,,,,,
1708,2022-10-05 20:30,10.95,13.86,,,,,,
1709,2022-10-05 21:00,11.04,13.84,,,,,,
1710,2022-10-05 21:30,11.04,13.82,,,,,,
1711,2022-10-05 22:00,10.91,13.78,,,,,,
1712,2022-10-05 22:30,10.39,13.72,,,,,,
1713,2022-10-05 23:00,10.2,13.68,,,,,,
1714,2022-10-05 23:30,10.05,13.62,,,,,,
1715,2022-10-06 0:00,9.86,13.52,,,,,,
1716,2022-10-06 0:30,9.96,13.48,,,,,,
1717,2022-10-06 1:00,9.77,13.42,,,,,,
1718,2022-10-06 1:30,9.41,13.28,,,,,,
1719,2022-10-06 2:00,9.36,13.28,,,,,,
1720,2022-10-06 2:30,9.3,13.18,,,,,,
1721,2022-10-06 3:00,9.15,13.12,,,,,,
1722,2022-10-06 3:30,9.22,13.1,,,,,,
1723,2022-10-06 4:00,9.24,13.04,,,,,,
1724,2022-10-06 4:30,8.85,12.88,,,,,,
1725,2022-10-06 5:00,8.86,12.82,,,,,,
1726,2022-10-06 5:30,8.84,12.78,,,,,,
1727,2022-10-06 6:00,8.74,12.7,,,,,,
1728,2022-10-06 6:30,8.86,12.66,,,,,,
1729,2022-10-06 7:00,9.03,12.64,,,,,,
1730,2022-10-06 7:30,8.8,12.5,,,,,,
1731,2022-10-06 8:00,8.95,12.4,,,,,,
1732,2022-10-06 8:30,9.47,12.4,,,,,,
1733,2022-10-06 9:00,9.97,12.4,,,,,,
1734,2022-10-06 9:30,10.23,12.36,,,,,,
1735,2022-10-06 10:00,10.64,12.44,,,,,,
1736,2022-10-06 10:30,11.03,12.48,,,,,,
1737,2022-10-06 11:00,11.47,12.42,,,,,,
1738,2022-10-06 11:30,11.94,12.5,,,,,,
1739,2022-10-06 12:00,12.44,12.58,,,,,,
1740,2022-10-06 12:30,12.92,12.64,,,,,,
1741,2022-10-06 13:00,13.17,12.72,,,,,,
1742,2022-10-06 13:30,14,12.78,,,,,,
1743,2022-10-06 14:00,15.16,12.78,,,,,,
1744,2022-10-06 14:30,16.5,12.86,,,,,,
1745,2022-10-06 15:00,-888.88,-888.88,,Logged,,,,
1746,2022-10-06 15:30,-888.88,-888.88,,Logged,,,,
1747,2022-10-06 16:00,-888.88,-888.88,,Logged,,,,
1748,2022-10-06 16:30,15.74,12.96,,,,,,
1749,2022-10-06 17:00,15.27,12.96,,,,,,
1750,2022-10-06 17:30,12.92,12.98,,,,,,
1751,2022-10-06 18:00,13.42,13,,,,,,
1752,2022-10-06 18:30,11.72,13,,,,,,
1753,2022-10-06 19:00,11.42,13.04,,,,,,
1754,2022-10-06 19:30,11.34,13.04,,,,,,
1755,2022-10-06 20:00,11.05,13.04,,,,,,
1756,2022-10-06 20:30,11.17,13.02,,,,,,
1757,2022-10-06 21:00,11.21,12.98,,,,,,
1758,2022-10-06 21:30,11.16,12.98,,,,,,
1759,2022-10-06 22:00,11.3,12.94,,,,,,
1760,2022-10-06 22:30,11.3,12.86,,,,,,
1761,2022-10-06 23:00,10.98,12.8,,,,,,
1762,2022-10-06 23:30,10.84,12.72,,,,,,
1763,2022-10-07 0:00,10.73,12.72,,,,,,
1764,2022-10-07 0:30,10.58,12.7,,,,,,
1765,2022-10-07 1:00,10.4,12.6,,,,,,
1766,2022-10-07 1:30,10.26,12.54,,,,,,
1767,2022-10-07 2:00,10.24,12.52,,,,,,
1768,2022-10-07 2:30,9.98,12.44,,,,,,
1769,2022-10-07 3:00,9.86,12.38,,,,,,
1770,2022-10-07 3:30,9.82,12.34,,,,,,
1771,2022-10-07 4:00,9.67,12.28,,,,,,
1772,2022-10-07 4:30,9.61,12.2,,,,,,
1773,2022-10-07 5:00,9.67,12.18,,,,,,
1774,2022-10-07 5:30,9.57,12.12,,,,,,
1775,2022-10-07 6:00,9.4,12.02,,,,,,
1776,2022-10-07 6:30,9.36,11.98,,,,,,
1777,2022-10-07 7:00,9.35,11.96,,,,,,
1778,2022-10-07 7:30,9.24,11.86,,,,,,
1779,2022-10-07 8:00,9.41,11.84,,,,,,
1780,2022-10-07 8:30,9.71,11.82,,,,,,
1781,2022-10-07 9:00,10.02,11.8,,,,,,
1782,2022-10-07 9:30,10.39,11.84,,,,,,
1783,2022-10-07 10:00,10.68,11.92,,,,,,
1784,2022-10-07 10:30,10.91,11.98,,,,,,
1785,2022-10-07 11:00,11.45,12.06,,,,,,
1786,2022-10-07 11:30,11.96,12.16,,,,,,
1787,2022-10-07 12:00,12.28,12.26,,,,,,
1788,2022-10-07 12:30,12.32,12.3,,,,,,
1789,2022-10-07 13:00,12.88,12.38,,,,,,
1790,2022-10-07 13:30,13.39,12.48,,,,,,
1791,2022-10-07 14:00,14.68,12.5,,,,,,
1792,2022-10-07 14:30,15.51,12.56,,,,,,
1793,2022-10-07 15:00,-888.88,-888.88,,Logged,,,,
1794,2022-10-07 15:30,-888.88,-888.88,,Logged,,,,
1795,2022-10-07 16:00,16.9,12.62,,,,,,
1796,2022-10-07 16:30,14.53,12.66,,,,,,
1797,2022-10-07 17:00,14.25,12.66,,,,,,
1798,2022-10-07 17:30,12.35,12.68,,,,,,
1799,2022-10-07 18:00,12.47,12.74,,,,,,
1800,2022-10-07 18:30,11.67,12.8,,,,,,
1801,2022-10-07 19:00,10.98,12.78,,,,,,
1802,2022-10-07 19:30,10.92,12.82,,,,,,
1803,2022-10-07 20:00,11.02,12.88,,,,,,
1804,2022-10-07 20:30,10.97,12.9,,,,,,
1805,2022-10-07 21:00,10.95,12.9,,,,,,
1806,2022-10-07 21:30,11.03,12.94,,,,,,
1807,2022-10-07 22:00,10.95,12.94,,,,,,
1808,2022-10-07 22:30,10.9,12.92,,,,,,
1809,2022-10-07 23:00,10.89,12.9,,,,,,
1810,2022-10-07 23:30,10.8,12.88,,,,,,
1811,2022-10-08 0:00,10.4,12.82,,,,,,
1812,2022-10-08 0:30,10.24,12.76,,,,,,
1813,2022-10-08 1:00,10.35,12.72,,,,,,
1814,2022-10-08 1:30,10.49,12.7,,,,,,
1815,2022-10-08 2:00,10.34,12.64,,,,,,
1816,2022-10-08 2:30,10.16,12.58,,,,,,
1817,2022-10-08 3:00,10.18,12.56,,,,,,
1818,2022-10-08 3:30,10.01,12.5,,,,,,
1819,2022-10-08 4:00,9.8,12.42,,,,,,
1820,2022-10-08 4:30,9.7,12.4,,,,,,
1821,2022-10-08 5:00,9.73,12.36,,,,,,
1822,2022-10-08 5:30,9.61,12.3,,,,,,
1823,2022-10-08 6:00,9.65,12.26,,,,,,
1824,2022-10-08 6:30,9.57,12.22,,,,,,
1825,2022-10-08 7:00,9.36,12.12,,,,,,
1826,2022-10-08 7:30,9.36,12.1,,,,,,
1827,2022-10-08 8:00,9.48,12.06,,,,,,
1828,2022-10-08 8:30,9.76,12.04,,,,,,
1829,2022-10-08 9:00,10.11,12.04,,,,,,
1830,2022-10-08 9:30,10.51,12.06,,,,,,
1831,2022-10-08 10:00,10.78,12.12,,,,,,
1832,2022-10-08 10:30,10.92,12.2,,,,,,
1833,2022-10-08 11:00,11.34,12.3,,,,,,
1834,2022-10-08 11:30,11.95,12.38,,,,,,
1835,2022-10-08 12:00,12.48,12.46,,,,,,
1836,2022-10-08 12:30,12.89,12.54,,,,,,
1837,2022-10-08 13:00,13.2,12.6,,,,,,
1838,2022-10-08 13:30,13.39,12.68,,,,,,
1839,2022-10-08 14:00,14.47,12.7,,,,,,
1840,2022-10-08 14:30,-888.88,-888.88,,Logged,,,,
1841,2022-10-08 15:00,-888.88,-888.88,,Logged,,,,
1842,2022-10-08 15:30,-888.88,-888.88,,Logged,,,,
1843,2022-10-08 16:00,-888.88,-888.88,,Logged,,,,
1844,2022-10-08 16:30,13.72,12.84,,,,,,
1845,2022-10-08 17:00,-888.88,-888.88,,Logged,,,,
1846,2022-10-08 17:30,12.21,12.86,,,,,,
1847,2022-10-08 18:00,11.91,12.88,,,,,,
1848,2022-10-08 18:30,11.19,12.9,,,,,,
1849,2022-10-08 19:00,10.54,12.9,,,,,,
1850,2022-10-08 19:30,10.38,12.94,,,,,,
1851,2022-10-08 20:00,10.49,12.98,,,,,,
1852,2022-10-08 20:30,10.66,13,,,,,,
1853,2022-10-08 21:00,10.76,13.02,,,,,,
1854,2022-10-08 21:30,10.83,13.02,,,,,,
1855,2022-10-08 22:00,10.9,13.02,,,,,,
1856,2022-10-08 22:30,10.84,12.98,,,,,,
1857,2022-10-08 23:00,10.72,12.96,,,,,,
1858,2022-10-08 23:30,10.45,12.9,,,,,,
1859,2022-10-09 0:00,10.36,12.84,,,,,,
1860,2022-10-09 0:30,10.35,12.82,,,,,,
1861,2022-10-09 1:00,10.35,12.78,,,,,,
1862,2022-10-09 1:30,10.22,12.74,,,,,,
1863,2022-10-09 2:00,10.1,12.64,,,,,,
1864,2022-10-09 2:30,9.97,12.62,,,,,,
1865,2022-10-09 3:00,9.91,12.58,,,,,,
1866,2022-10-09 3:30,9.72,12.5,,,,,,
1867,2022-10-09 4:00,9.65,12.44,,,,,,
1868,2022-10-09 4:30,9.54,12.4,,,,,,
1869,2022-10-09 5:00,9.45,12.32,,,,,,
1870,2022-10-09 5:30,9.36,12.28,,,,,,
1871,2022-10-09 6:00,9.32,12.26,,,,,,
1872,2022-10-09 6:30,9.27,12.2,,,,,,
1873,2022-10-09 7:00,9.16,12.14,,,,,,
1874,2022-10-09 7:30,9.15,12.1,,,,,,
1875,2022-10-09 8:00,9.15,12.04,,,,,,
1876,2022-10-09 8:30,9.51,12.02,,,,,,
1877,2022-10-09 9:00,9.82,12.02,,,,,,
1878,2022-10-09 9:30,10.18,12.04,,,,,,
1879,2022-10-09 10:00,10.49,12.08,,,,,,
1880,2022-10-09 10:30,10.68,12.18,,,,,,
1881,2022-10-09 11:00,10.95,12.26,,,,,,
1882,2022-10-09 11:30,11.85,12.34,,,,,,
1883,2022-10-09 12:00,12.4,12.42,,,,,,
1884,2022-10-09 12:30,12.9,12.48,,,,,,
1885,2022-10-09 13:00,12.94,12.54,,,,,,
1886,2022-10-09 13:30,13.42,12.6,,,,,,
1887,2022-10-09 14:00,14.56,12.64,,,,,,
1888,2022-10-09 14:30,15.08,12.68,,,,,,
1889,2022-10-09 15:00,-888.88,-888.88,,Logged,,,,
1890,2022-10-09 15:30,14.39,12.76,,,,,,
1891,2022-10-09 16:00,15.59,12.74,,,,,,
1892,2022-10-09 16:30,13.59,12.76,,,,,,
1893,2022-10-09 17:00,-888.88,-888.88,,Logged,,,,
1894,2022-10-09 17:30,13.01,12.8,,,,,,
1895,2022-10-09 18:00,12.64,12.8,,,,,,
1896,2022-10-09 18:30,11.34,12.82,,,,,,
1897,2022-10-09 19:00,10.92,12.82,,,,,,
1898,2022-10-09 19:30,10.78,12.82,,,,,,
1899,2022-10-09 20:00,10.71,12.84,,,,,,
1900,2022-10-09 20:30,10.76,12.86,,,,,,
1901,2022-10-09 21:00,10.77,12.88,,,,,,
1902,2022-10-09 21:30,10.55,12.88,,,,,,
1903,2022-10-09 22:00,10.55,12.86,,,,,,
1904,2022-10-09 22:30,10.53,12.86,,,,,,
1905,2022-10-09 23:00,10.6,12.82,,,,,,
1906,2022-10-09 23:30,10.64,12.78,,,,,,
1907,2022-10-10 0:00,10.29,12.68,,,,,,
1908,2022-10-10 0:30,10.05,12.58,,,,,,
1909,2022-10-10 1:00,9.89,12.5,,,,,,
1910,2022-10-10 1:30,9.85,12.46,,,,,,
1911,2022-10-10 2:00,9.79,12.42,,,,,,
1912,2022-10-10 2:30,9.57,12.34,,,,,,
1913,2022-10-10 3:00,9.43,12.28,,,,,,
1914,2022-10-10 3:30,9.39,12.22,,,,,,
1915,2022-10-10 4:00,9.2,12.14,,,,,,
1916,2022-10-10 4:30,9.17,12.1,,,,,,
1917,2022-10-10 5:00,9.35,12.1,,,,,,
1918,2022-10-10 5:30,9.12,12.02,,,,,,
1919,2022-10-10 6:00,8.85,11.94,,,,,,
1920,2022-10-10 6:30,8.98,11.92,,,,,,
1921,2022-10-10 7:00,8.89,11.86,,,,,,
1922,2022-10-10 7:30,8.74,11.82,,,,,,
1923,2022-10-10 8:00,9.08,11.82,,,,,,
1924,2022-10-10 8:30,9.33,11.8,,,,,,
1925,2022-10-10 9:00,10.02,11.78,,,,,,
1926,2022-10-10 9:30,10.61,11.84,,,,,,
1927,2022-10-10 10:00,10.8,11.88,,,,,,
1928,2022-10-10 10:30,10.98,11.82,,,,,,
1929,2022-10-10 11:00,11.95,12.08,,,,,,
1930,2022-10-10 11:30,13.17,12.16,,,,,,
1931,2022-10-10 12:00,10.58,12.08,,,,,,
1932,2022-10-10 12:30,9.59,11.92,,,,,,
1933,2022-10-10 13:00,9.86,11.9,,,,,,
1934,2022-10-10 13:30,10.71,11.92,,,,,,
1935,2022-10-10 14:00,11.7,11.98,,,,,,
1936,2022-10-10 14:30,15.04,12.26,,,,,,
1937,2022-10-10 15:00,14.73,12.28,,,,,,
1938,2022-10-10 15:30,12.65,12.18,,,,,,
1939,2022-10-10 16:00,14.71,12.26,,,,,,
1940,2022-10-10 16:30,11.41,12.2,,,,,,
1941,2022-10-10 17:00,11.78,12.14,,,,,,
1942,2022-10-10 17:30,12.22,12.28,,,,,,
1943,2022-10-10 18:00,12.9,12.2,,,,,,
1944,2022-10-10 18:30,10.09,12.14,,,,,,
1945,2022-10-10 19:00,9.66,12.1,,,,,,
1946,2022-10-10 19:30,9.68,12.1,,,,,,
1947,2022-10-10 20:00,9.85,12.02,,,,,,
1948,2022-10-10 20:30,9.95,12.04,,,,,,
1949,2022-10-10 21:00,10.14,12.02,,,,,,
1950,2022-10-10 21:30,10.34,12.02,,,,,,
1951,2022-10-10 22:00,10.52,11.9,,,,,,
1952,2022-10-10 22:30,10.14,11.84,,,,,,
1953,2022-10-10 23:00,9.86,11.7,,,,,,
1954,2022-10-10 23:30,9.8,11.72,,,,,,
1955,2022-10-11 0:00,9.74,11.68,,,,,,
1956,2022-10-11 0:30,9.42,11.62,,,,,,
1957,2022-10-11 1:00,9.59,11.64,,,,,,
1958,2022-10-11 1:30,9.51,11.62,,,,,,
1959,2022-10-11 2:00,9.6,11.58,,,,,,
1960,2022-10-11 2:30,9.49,11.48,,,,,,
1961,2022-10-11 3:00,9.64,11.5,,,,,,
1962,2022-10-11 3:30,9.37,11.46,,,,,,
1963,2022-10-11 4:00,9.18,11.42,,,,,,
1964,2022-10-11 4:30,9.23,11.4,,,,,,
1965,2022-10-11 5:00,9.16,11.36,,,,,,
1966,2022-10-11 5:30,9.01,11.28,,,,,,
1967,2022-10-11 6:00,9.17,11.26,,,,,,
1968,2022-10-11 6:30,9.1,11.2,,,,,,
1969,2022-10-11 7:00,8.87,11.14,,,,,,
1970,2022-10-11 7:30,9.04,11.1,,,,,,
1971,2022-10-11 8:00,9.01,11.06,,,,,,
1972,2022-10-11 8:30,9.29,11.02,,,,,,
1973,2022-10-11 9:00,9.52,11.04,,,,,,
1974,2022-10-11 9:30,9.83,11.06,,,,,,
1975,2022-10-11 10:00,10.1,11.1,,,,,,
1976,2022-10-11 10:30,10.36,11.2,,,,,,
1977,2022-10-11 11:00,10.83,11.24,,,,,,
